job_id,year,country,region,city,company_name,company_size,industry,job_title,seniority_level,ai_mentioned,ai_intensity_score,core_skills,salary_usd,salary_change,automation_risk_score,reskilling_required,ai_job_displacement_risk,industry_ai_adoption_stage
2385,2018,New Zealand,Oceania,London,Future Solutions,Startup,Education,Operations Manager,Junior,True,0.79,"Statistics, Cloud Computing, Project Management, Python, Business Analysis, Data Analysis",119409,9.61,0.35,True,Medium,Growing
2386,2011,Singapore,Southeast Asia,Sao Paulo,Future Analytics,Startup,Education,Research Scientist,Senior,False,0.15,"Statistics, Research, Cloud Computing, SQL",30537,0.73,0.61,False,Medium,Emerging
2387,2018,Nigeria,Africa,Sydney,NextGen Systems,Medium,Manufacturing,Research Scientist,Lead,True,0.59,"Research, Python, Cloud Computing",34714,17.13,0.23,True,Low,Growing
2388,2013,Chile,South America,Lagos,NextGen Solutions,Startup,Manufacturing,Operations Manager,Executive,False,0.07,"Data Analysis, Business Analysis, Project Management, Research, Software Engineering",33109,-1.51,0.8,False,Medium,Emerging
2389,2023,France,Europe,Lagos,Prime Systems,Large,Manufacturing,Business Analyst,Junior,True,0.81,"Python, Research, SQL, Project Management, Data Analysis",105491,9.43,0.28,True,High,Growing
2390,2017,Netherlands,Europe,Sydney,NextGen Systems,Enterprise,Energy,Research Scientist,Intern,False,0.15,"Data Analysis, Communication, Cloud Computing",65755,2.93,0.88,False,Medium,Growing
2391,2015,Chile,South America,Dubai,Global Analytics,Startup,Agriculture,AI Researcher,Mid,False,0.1,"Statistics, SQL, Research",36161,1.08,0.85,False,Medium,Emerging
2392,2013,South Africa,Africa,New York,Prime Systems,Startup,Government,Business Analyst,Executive,False,0.17,"Software Engineering, Communication, Statistics, Cloud Computing",21946,-2.61,0.78,False,Medium,Emerging
2393,2024,Pakistan,South Asia,Berlin,Future Analytics,Large,Finance,Research Scientist,Senior,True,0.53,"Software Engineering, Cloud Computing, SQL, Communication, Business Analysis",36505,5.1,0.38,True,Low,Mature
2394,2023,India,South Asia,Sydney,Prime Technologies,Small,Agriculture,Software Engineer,Mid,False,0.2,"Project Management, Python, Research, SQL, Statistics",29889,1.92,0.65,False,High,Growing
2395,2012,Argentina,South America,Tokyo,Prime Solutions,Large,Retail,Systems Engineer,Executive,False,0.04,"Statistics, SQL, Cloud Computing, Data Analysis",40659,-1.21,0.75,False,Low,Emerging
2396,2016,Australia,Oceania,Lagos,Prime Technologies,Medium,Healthcare,Business Analyst,Lead,False,0.17,"Statistics, Software Engineering, Research, Data Analysis, Cloud Computing, SQL",76964,-1.79,0.66,False,High,Emerging
2397,2013,Pakistan,South Asia,Tokyo,Global Solutions,Startup,Government,Business Analyst,Intern,False,0.08,"Cloud Computing, Communication, Software Engineering, Research",18572,-0.67,0.63,False,Low,Emerging
2398,2010,Malaysia,Southeast Asia,Singapore,NextGen Analytics,Large,Finance,Research Scientist,Executive,True,0.55,"Project Management, Business Analysis, Cloud Computing, SQL, Communication, Research",37149,-3.98,0.1,True,High,Emerging
2399,2018,Sweden,Europe,Seoul,NextGen Analytics,Medium,Retail,Research Scientist,Lead,True,0.93,"Project Management, Python, SQL, Statistics, Software Engineering, Business Analysis",103496,8.98,0.24,True,Low,Growing
2400,2014,Vietnam,Southeast Asia,London,Future Systems,Large,Finance,Business Analyst,Executive,True,0.71,"Statistics, Business Analysis, SQL, Project Management, Communication, Python",40979,3.57,0.18,True,Low,Emerging
2401,2020,Jordan,Middle East,London,Global Analytics,Large,Healthcare,Systems Engineer,Intern,True,0.65,"Communication, Data Analysis, Project Management, SQL, Statistics",85905,10.25,0.19,True,Medium,Growing
2402,2020,Australia,Oceania,Toronto,Global Systems,Large,Tech,ML Engineer,Intern,True,0.79,"Software Engineering, Project Management, Python, Business Analysis",127891,8.71,0.32,True,High,Growing
2403,2021,Ghana,Africa,Berlin,NextGen Technologies,Startup,Retail,Data Scientist,Junior,False,0.03,"Statistics, Research, Data Analysis, SQL",24845,4.82,0.61,False,Low,Growing
2404,2012,New Zealand,Oceania,Toronto,NextGen Analytics,Startup,Finance,Research Scientist,Junior,False,0.13,"Research, Software Engineering, Business Analysis, Project Management, Cloud Computing, SQL",79067,0.83,0.83,False,Low,Emerging
2405,2019,Mexico,North America,London,Future Solutions,Small,Healthcare,Business Analyst,Lead,False,0.08,"Statistics, Software Engineering, Cloud Computing, SQL, Python, Project Management",98836,3.48,0.72,False,Low,Growing
2406,2019,China,East Asia,New York,NextGen Systems,Medium,Agriculture,Software Engineer,Junior,False,0.12,"Python, Research, Cloud Computing",61957,0.06,0.73,False,Low,Growing
2407,2012,Chile,South America,Tokyo,Global Solutions,Startup,Agriculture,Data Scientist,Senior,False,0.02,"Communication, Statistics, Python, Business Analysis, Data Analysis",42220,-0.62,0.72,False,Medium,Emerging
2408,2013,Poland,Europe,Sao Paulo,Future Systems,Enterprise,Healthcare,Systems Engineer,Intern,False,0.13,"Communication, Project Management, Business Analysis, Software Engineering, SQL, Data Analysis",55707,2.06,0.68,False,Low,Emerging
2409,2013,New Zealand,Oceania,Singapore,Prime Solutions,Small,Energy,Software Engineer,Intern,False,0.1,"Software Engineering, Business Analysis, Data Analysis, SQL",64384,-4.86,0.87,False,Medium,Emerging
2410,2020,UAE,Middle East,Tokyo,Future Analytics,Medium,Healthcare,Policy Analyst,Intern,False,0.16,"Business Analysis, Cloud Computing, Research",59351,-1.5,0.84,False,High,Growing
2411,2025,South Korea,East Asia,Singapore,Future Systems,Small,Finance,Software Engineer,Lead,True,0.83,"Research, SQL, Communication, Business Analysis, Python",124624,15.82,0.29,True,Low,Mature
2412,2014,China,East Asia,Paris,Global Systems,Medium,Education,Business Analyst,Intern,False,0.07,"Data Analysis, Project Management, Statistics",66874,4.72,0.75,False,Medium,Emerging
2413,2025,Colombia,South America,Seoul,Prime Analytics,Large,Energy,Software Engineer,Lead,True,0.5,"Communication, Project Management, Research",71661,13.23,0.27,True,Medium,Growing
2414,2011,Philippines,Southeast Asia,London,NextGen Systems,Startup,Retail,Software Engineer,Executive,True,0.94,"Research, Data Analysis, Cloud Computing, Statistics, Python",43970,-3.15,0.26,True,High,Emerging
2415,2018,Nigeria,Africa,Dubai,Prime Technologies,Medium,Manufacturing,Business Analyst,Lead,False,0.09,"Python, SQL, Software Engineering",23168,-2.03,0.84,False,Medium,Growing
2416,2018,South Africa,Africa,New York,Prime Analytics,Startup,Retail,Systems Engineer,Intern,True,0.6,"Python, Business Analysis, SQL, Project Management, Statistics, Research",32809,7.58,0.11,True,High,Growing
2417,2014,South Korea,East Asia,London,Global Analytics,Enterprise,Tech,Research Scientist,Senior,False,0.03,"Project Management, Cloud Computing, Research, Data Analysis",58079,0.23,0.85,False,Low,Emerging
2418,2014,Sri Lanka,South Asia,Tokyo,Prime Technologies,Large,Manufacturing,Data Scientist,Executive,False,0.03,"Business Analysis, Python, Cloud Computing",24354,2.81,0.72,False,High,Emerging
2419,2015,Colombia,South America,Seoul,Prime Technologies,Startup,Education,Operations Manager,Junior,False,0.01,"Research, Statistics, Project Management",39511,1.99,0.72,False,Medium,Emerging
2420,2019,UAE,Middle East,Berlin,Prime Solutions,Startup,Government,Systems Engineer,Mid,False,0.19,"Cloud Computing, SQL, Business Analysis, Data Analysis, Project Management, Statistics",67192,-4.12,0.87,False,Medium,Growing
2421,2024,Chile,South America,Sao Paulo,Global Solutions,Startup,Finance,Policy Analyst,Lead,False,0.03,"Statistics, Business Analysis, Software Engineering, Communication",56218,-4.82,0.76,False,High,Mature
2422,2021,Japan,East Asia,Tokyo,NextGen Solutions,Small,Retail,Research Scientist,Executive,False,0.08,"Research, Python, Business Analysis, Communication, Cloud Computing",69845,2.11,0.87,False,Medium,Growing
2423,2018,Nigeria,Africa,Singapore,NextGen Technologies,Medium,Education,Software Engineer,Executive,False,0.03,"SQL, Project Management, Research",23009,1.65,0.75,False,High,Growing
2424,2010,Nigeria,Africa,Seoul,Global Systems,Startup,Manufacturing,Business Analyst,Intern,False,0.1,"Business Analysis, Statistics, Python, SQL, Data Analysis",19691,-0.8,0.77,False,Medium,Emerging
2425,2011,Singapore,Southeast Asia,Nairobi,Global Technologies,Enterprise,Retail,Policy Analyst,Senior,True,0.62,"Research, Communication, Project Management, Software Engineering, SQL",41896,3.59,0.33,True,Medium,Emerging
2426,2023,China,East Asia,Toronto,Future Technologies,Large,Education,Research Scientist,Senior,False,0.13,"Data Analysis, Business Analysis, SQL, Communication, Research",75876,-4.34,0.88,False,High,Growing
2427,2012,Vietnam,Southeast Asia,Toronto,Global Solutions,Startup,Manufacturing,Data Scientist,Lead,False,0.05,"Statistics, Communication, Python, Data Analysis, Project Management, SQL",34971,2.95,0.83,False,Medium,Emerging
2428,2022,Australia,Oceania,London,NextGen Analytics,Enterprise,Government,Data Scientist,Senior,False,0.14,"SQL, Cloud Computing, Data Analysis, Python, Business Analysis",98051,-3.99,0.87,False,Low,Growing
2429,2016,New Zealand,Oceania,Sydney,NextGen Solutions,Small,Agriculture,Operations Manager,Lead,False,0.15,"Project Management, Statistics, Software Engineering, Business Analysis, SQL, Research",66924,3.97,0.6,False,Medium,Emerging
2430,2017,Indonesia,Southeast Asia,Sao Paulo,Future Technologies,Enterprise,Tech,ML Engineer,Intern,False,0.0,"Communication, Statistics, Cloud Computing",34185,2.77,0.69,False,High,Growing
2431,2013,New Zealand,Oceania,New York,Global Solutions,Large,Government,Systems Engineer,Senior,False,0.13,"SQL, Software Engineering, Python, Cloud Computing, Business Analysis, Data Analysis",61439,4.03,0.77,False,Low,Emerging
2432,2021,United States,North America,Seoul,Future Solutions,Small,Energy,Data Scientist,Intern,True,0.42,"Cloud Computing, Communication, Research",131382,9.5,0.33,True,Low,Growing
2433,2017,Taiwan,East Asia,Seoul,NextGen Systems,Medium,Tech,ML Engineer,Intern,False,0.18,"Statistics, Research, Data Analysis, Business Analysis, Cloud Computing, SQL",66487,-0.66,0.84,False,High,Growing
2434,2024,Pakistan,South Asia,Sao Paulo,Prime Technologies,Startup,Tech,Data Scientist,Executive,False,0.13,"Data Analysis, Cloud Computing, Project Management, Business Analysis",30179,2.02,0.61,False,Low,Mature
2435,2021,Thailand,Southeast Asia,Tokyo,NextGen Solutions,Large,Energy,Software Engineer,Mid,False,0.18,"Data Analysis, Business Analysis, Python, Project Management, Research",45113,-1.12,0.76,False,Medium,Growing
2436,2021,Qatar,Middle East,Nairobi,NextGen Solutions,Medium,Agriculture,ML Engineer,Senior,False,0.09,"Cloud Computing, Business Analysis, Data Analysis, Research",63940,3.22,0.71,False,High,Growing
2437,2012,New Zealand,Oceania,London,Prime Analytics,Medium,Energy,Policy Analyst,Senior,False,0.13,"Cloud Computing, SQL, Communication, Data Analysis",68704,3.85,0.7,False,High,Emerging
2438,2019,Thailand,Southeast Asia,New York,NextGen Systems,Large,Government,Policy Analyst,Lead,False,0.12,"Data Analysis, Software Engineering, Research, Business Analysis, Cloud Computing, Project Management",39916,-4.23,0.89,False,Low,Growing
2439,2024,New Zealand,Oceania,Toronto,Future Analytics,Small,Manufacturing,ML Engineer,Junior,False,0.07,"Business Analysis, Project Management, Cloud Computing",97918,1.65,0.85,False,Medium,Growing
2440,2022,Peru,South America,Paris,NextGen Analytics,Startup,Retail,Research Scientist,Intern,True,0.44,"Research, Business Analysis, Statistics, Communication, Python, Data Analysis",74480,13.8,0.17,True,Medium,Growing
2441,2025,United States,North America,Lagos,NextGen Solutions,Medium,Tech,Systems Engineer,Mid,True,0.6,"Data Analysis, Statistics, Software Engineering, Cloud Computing, Project Management",157747,7.39,0.19,True,Low,Mature
2442,2017,Colombia,South America,Tokyo,Global Systems,Startup,Healthcare,Data Scientist,Junior,False,0.04,"Cloud Computing, Research, Python",46137,-0.37,0.64,False,Low,Growing
2443,2020,Qatar,Middle East,Berlin,NextGen Systems,Medium,Retail,AI Researcher,Junior,False,0.1,"Research, Project Management, Business Analysis",60907,1.45,0.64,False,Medium,Growing
2444,2017,Jordan,Middle East,Toronto,NextGen Technologies,Enterprise,Retail,Research Scientist,Senior,False,0.0,"Research, Cloud Computing, Statistics, Project Management, SQL",56353,1.0,0.84,False,Medium,Growing
2445,2011,Egypt,Africa,Dubai,Global Systems,Medium,Healthcare,Systems Engineer,Senior,False,0.08,"Communication, Cloud Computing, Software Engineering",19152,-2.23,0.77,False,High,Emerging
2446,2014,Canada,North America,Paris,Prime Technologies,Medium,Energy,Business Analyst,Mid,False,0.2,"Business Analysis, Project Management, SQL, Software Engineering, Statistics",78447,0.32,0.77,False,High,Emerging
2447,2015,United Kingdom,Europe,London,NextGen Technologies,Medium,Government,Data Scientist,Junior,False,0.14,"Statistics, SQL, Data Analysis",75773,0.89,0.63,False,High,Emerging
2448,2016,India,South Asia,Berlin,NextGen Analytics,Enterprise,Energy,Data Scientist,Intern,False,0.06,"Software Engineering, Communication, Statistics, Python, Cloud Computing, Business Analysis",26008,2.15,0.8,False,Low,Emerging
2449,2023,France,Europe,Sao Paulo,NextGen Systems,Large,Tech,Data Scientist,Junior,True,0.66,"Project Management, Communication, Statistics, Business Analysis",108233,11.92,0.23,True,Medium,Mature
2450,2023,Philippines,Southeast Asia,Dubai,Prime Technologies,Small,Government,ML Engineer,Mid,True,0.44,"SQL, Data Analysis, Communication, Software Engineering",57028,14.67,0.33,True,Medium,Growing
2451,2015,Australia,Oceania,Toronto,Global Analytics,Startup,Education,Operations Manager,Intern,False,0.02,"Software Engineering, Data Analysis, Cloud Computing, Research, Statistics, Business Analysis",66028,4.23,0.83,False,Medium,Emerging
2452,2024,Nepal,South Asia,Toronto,NextGen Systems,Startup,Finance,Data Scientist,Junior,True,0.84,"Data Analysis, Business Analysis, Cloud Computing, Communication, Software Engineering",42066,10.4,0.26,True,High,Mature
2453,2018,Ghana,Africa,Paris,Future Analytics,Enterprise,Energy,ML Engineer,Senior,True,0.84,"Data Analysis, Software Engineering, Statistics, Python",34063,5.19,0.36,True,Low,Growing
2454,2014,Peru,South America,Berlin,Global Analytics,Medium,Energy,AI Researcher,Senior,False,0.15,"Cloud Computing, Software Engineering, Python, Project Management, Statistics, Communication",35354,0.5,0.73,False,Medium,Emerging
2455,2013,Mexico,North America,Dubai,Future Systems,Medium,Energy,ML Engineer,Intern,False,0.13,"SQL, Research, Software Engineering",81134,-1.55,0.64,False,Low,Emerging
2456,2014,United States,North America,Tokyo,Future Analytics,Small,Healthcare,Data Scientist,Lead,False,0.07,"Cloud Computing, Business Analysis, Research",69727,-3.33,0.76,False,Low,Emerging
2457,2012,Brazil,South America,Dubai,Global Systems,Large,Manufacturing,Operations Manager,Junior,False,0.04,"Business Analysis, Communication, Statistics",40537,3.24,0.87,False,Low,Emerging
2458,2024,New Zealand,Oceania,Bangalore,Future Systems,Startup,Energy,Systems Engineer,Junior,True,0.41,"Software Engineering, Python, Statistics, SQL",141979,9.53,0.15,True,Medium,Growing
2459,2020,South Korea,East Asia,Lagos,Future Analytics,Medium,Energy,Research Scientist,Intern,False,0.08,"Data Analysis, Research, Cloud Computing, Python, Business Analysis",70788,2.73,0.88,False,Low,Growing
2460,2024,Argentina,South America,Berlin,NextGen Solutions,Small,Manufacturing,Policy Analyst,Executive,True,0.41,"Project Management, Software Engineering, Business Analysis, Research",69051,11.6,0.15,True,Low,Growing
2461,2017,Morocco,Africa,Seoul,Prime Systems,Medium,Manufacturing,Data Scientist,Executive,True,0.67,"Python, Communication, Statistics",29294,0.39,0.23,True,High,Growing
2462,2022,Peru,South America,Bangalore,Global Technologies,Medium,Healthcare,Systems Engineer,Lead,True,0.93,"Project Management, SQL, Statistics, Software Engineering, Data Analysis, Business Analysis",75777,11.61,0.27,True,High,Growing
2463,2010,Mexico,North America,London,NextGen Technologies,Large,Agriculture,AI Researcher,Senior,False,0.15,"Research, Cloud Computing, Communication",69179,-4.01,0.81,False,Medium,Emerging
2464,2010,New Zealand,Oceania,Bangalore,Global Solutions,Small,Finance,ML Engineer,Lead,False,0.02,"Data Analysis, Business Analysis, Cloud Computing, Communication",65127,2.15,0.87,False,Medium,Emerging
